Shipment_ID,Order_ID,Customer_ID,Customer_Name,Email,Phone,City,Country,Region,Postal_Code,Product_ID,Product_Name,Category,Weight_kg,Quantity,Unit_Price,Total_Price,Shipment_Date,Delivery_Date,Delay_Days,Status,Delivery_Mode,Vehicle_ID,Driver_Name,Transport_Type,Route_ID,Fuel_Cost,Distance_km,Delivery_Center,Warehouse_Name,Manager_Name,Order_Priority,Payment_Mode,Insurance,Return_Status,Remarks
S639626,O52480,C9117,Jane Smith,amit@gmail.com,+916902097049,Bangalore,us,South,110001.0,P2552,Headphones,Electronics,12.028971422750406,11.0,2445.1136839385704,148242.9734891228,2020-11-16,2025-02-27,10.0,,Road,V262,Mrs. Patel,,R165,363.91147683697153,385.69279028999273,,,Ms. Verma,High,Credt,No,Not Returned,
S375033,O47871,C9052,,john@example.com,+917393091255,Chennai,India,East,560001.0,P4259,Headphones,Furniture,60.066519177605144,16.0,352.55823286254605,92774.50402594825,2024-12-30,2023-11-13,12.0,delayed,Ship,V952,,,R398,,709.6553950141215,Hub C,South Hub,Mr. Khan,Low,Debet,No,Pending,Delayed delivery
S384665,O62389,C8029,Li Wei,jane@,+917978193613,Chennai,,East,560001.0,P9180,Mobile,Furniture,32.8703679109448,15.0,2814.938437455917,131061.78180224224,2021-05-19,2022-03-16,1.0,,,V249,Mr. Lee,Van,R745,2321.3171458743936,860.6044895169268,Warehouse B,,Ms. Verma,Medium,Credt,No,,Handle with care
S241657,O37801,C9272,,amit@gmail.com,+916501987826,mumbai,india,North,400001.0,P3980,Headphones,Food,68.5811861379596,7.0,802.3631791511527,17051.123447644695,2024-07-05,2022-01-24,0.0,Cancelled,Air,V717,Ms. Sharma,Cargo,R843,8813.090633228108,465.70878142273426,Hub C,,,,Cash,,Pending,Handle with care
S755107,O94251,C7937,Li Wei,,+917460872991,Delhi,UK,East,110001.0,P4347,Mobile,Furniture,68.5811861379596,1.0,2692.1612150385195,141044.88468966953,2025-02-05,2025-07-27,11.0,In Transit,Rail,V892,,Cargo,R942,3845.0863690497854,1456.7019584324769,Warehouse B,South Hub,,High,Credt,No,Pending,Check packaging
S683671,O40811,C8104,Amit Kumar,jane@,+918918627047,,india,South,400001.0,P6964,Laptop,Electronics,92.22648638480013,16.0,2700.135729141203,129249.4448283645,2020-11-01,2022-07-19,9.0,,,V342,Mr. Lee,,R581,7599.699296509487,787.0087478115729,Warehouse A,North Hub,,Medium,Card,,Pending,Delayed delivery
S708122,O37472,C8384,John Doe,john@example.com,+918916519133,Mumbai,USA,West,600001.0,P9688,Laptop,Accessories,30.772103174474005,6.0,2394.7420389966887,136546.12686932215,2024-06-24,2023-12-07,0.0,DELAYED,Road,V995,Mr. Rao,Cargo,R298,4839.546420163297,575.8247448914356,,South Hub,Ms. Verma,,Cash,No,,
S587154,O33178,C4677,Jane Smith,jane@,+919917738116,mumbai,India,North,400001.0,P1761,Tablet,Accessories,98.69525019175147,13.0,1958.8219570611548,167175.08618281968,2023-03-03,2023-11-29,12.0,Cancelled,Ship,V754,Ms. Sharma,,R828,1092.0050948894086,1666.8263383197436,,North Hub,Ms. Verma,,Credt,,,Check packaging
S155002,O82462,C5840,Jane Smith,amit@gmail.com,+918209140873,Bangalore,india,East,,P1158,Charger,Clothing,21.627741512488477,4.0,2421.167471465411,147443.16319598138,2025-10-21,2021-05-15,14.0,Delivered,Ship,V851,Mr. Lee,Truck,R715,6919.232083134686,1942.6544828863223,,Central,Mr. Khan,,,Yes,Pending,Delayed delivery
S579645,O21150,C5524,Fatima Noor,jane@,+919199668711,mumbai,india,North,,P7799,Mobile,Clothing,36.95300340772233,15.0,4018.205925899916,105894.7434817643,2023-03-07,2024-01-28,-4.0,Delivered,,V462,,,R279,8013.277385292363,168.366458425427,Warehouse B,Central,Ms. Verma,Medium,,No,Pending,Delayed delivery
S316119,O87312,C4744,Amit Kumar,,+917825466229,mumbai,India,North,600001.0,P2643,Tablet,Clothing,90.97738000683881,7.0,3897.80055290155,51317.76473990145,2024-08-29,2022-11-20,2.0,,Air,V181,Mrs. Patel,,R781,4527.669155469163,738.6984001823912,,Central,Mr. Khan,Medium,Card,,Pending,
S356500,O60252,C7201,michael brown,jane@,+917612648985,mumbai,USA,South,600001.0,P6349,Charger,Food,-2.0,8.0,4539.137138587447,65423.89090924677,2024-08-11,2021-09-29,0.0,Delivered,,V835,Mr. Rao,Cargo,R127,7133.883833079126,1314.8118919004055,Hub C,Central,Mr. Patel,Low,UPI,No,Returned,
S503906,O62160,C7656,,amit@gmail.com,+916101313242,Chennai,india,,600001.0,P2742,,Accessories,32.8703679109448,17.0,2903.3773002817984,54459.71878580739,2023-12-13,2020-01-14,12.0,In Transit,Road,V640,Mr. Rao,Bike,R897,2892.410615379814,1335.386338333092,Hub C,South Hub,Ms. Verma,,UPI,,Pending,Delayed delivery
S601141,O33167,C4984,John Doe,john@example.com,+916555114645,Chennai,,South,110001.0,P8921,Tablet,,5.000115246598537,8.0,352.55823286254605,54617.57490162202,2022-01-22,2021-06-30,10.0,DELAYED,,V688,Mr. Rao,,R392,976.3534421699961,365.2178461823782,Warehouse A,North Hub,Mr. Patel,High,Card,Yes,Returned,Check packaging
S837192,O58903,C7576,michael brown,jane@,+918481979428,Chennai,india,North,110001.0,P1454,,Accessories,52.51191652350841,3.0,1242.7503282923385,97446.15289517608,2025-10-23,2025-07-24,14.0,delayed,Air,V655,Mr. Lee,Van,R492,1084.9684005823767,1843.1615920235856,Hub C,,,Low,Debet,No,Pending,Delayed delivery
S411745,O34975,C5756,Jane Smith,,+919397063874,Bangalore,India,South,600001.0,P4579,Mobile,Food,18.748748730416665,16.0,4140.753897801966,92774.50402594825,2023-10-18,2022-08-25,3.0,DELAYED,Air,V479,Mr. Lee,Van,R823,1104.4280670263602,465.70878142273426,Warehouse A,,Ms. Verma,Medium,,Yes,Not Returned,Check packaging
S122694,O81098,C6492,Fatima Noor,john@example.com,+919729984822,,U.K.,North,110001.0,P4129,,Accessories,21.627741512488477,4.0,2935.617099354375,132639.4732006878,2020-08-11,2022-09-18,1.0,Delivered,Road,V333,Mrs. Patel,Bike,R868,178.809622859355,1507.020936989745,Hub C,North Hub,Mr. Patel,,Credt,No,Pending,Delayed delivery
S736282,O34922,C2094,Li Wei,,+919195412594,Delhi,,North,,P6709,Tablet,Electronics,54.49826027424572,8.0,3587.724082878047,154723.2036324777,2024-10-10,2022-07-24,11.0,In Transit,Ship,V143,Ms. Sharma,Cargo,R621,6663.056267014754,151.0244465801482,Hub C,South Hub,Ms. Verma,Medium,Online,,Returned,
S797664,O97596,C6035,michael brown,,+916873396877,Chennai,,,,P7394,Tablet,,80.93553613758789,17.0,1206.7690414433216,128829.12309077912,2021-05-19,2025-03-18,-4.0,,Road,V723,Mrs. Patel,Van,R524,2892.410615379814,1697.1710168935022,Warehouse B,Central,Mr. Patel,,Card,,Not Returned,
S345994,O86200,C9192,Li Wei,jane@,+919441326697,Delhi,India,,600001.0,P1724,Tablet,Furniture,36.16733999015513,13.0,2700.135729141203,6111.4382736409925,2021-12-05,2021-09-23,-4.0,Pending,Rail,V953,Mr. Lee,Cargo,R484,7133.883833079126,772.2360719398845,Warehouse B,North Hub,Mr. Khan,Low,UPI,Yes,Pending,Check packaging
S230663,O84348,C6146,John Doe,,+918797839238,mumbai,U.K.,East,600001.0,P6498,Mobile,Furniture,80.31859958502694,17.0,1457.3824505425428,128829.12309077912,2024-11-18,2020-09-20,1.0,Pending,Air,V460,,Cargo,R794,7402.625862593285,1134.7870626084311,Hub C,South Hub,Mr. Patel,High,Cash,No,,Handle with care
S229635,O29409,C9216,,jane@,+919436520503,Mumbai,UK,East,600001.0,P6461,Laptop,Electronics,7.867442847541991,14.0,394.1316242533175,144272.0612889226,2022-09-08,2021-02-15,3.0,delayed,Air,V601,Ms. Sharma,,R453,7342.820680526852,1942.6544828863223,Warehouse A,South Hub,Ms. Verma,High,Debet,,,Handle with care
S340493,O57864,C6533,Amit Kumar,,+919969984667,,U.K.,South,560001.0,P1205,Charger,Accessories,80.93553613758789,17.0,2847.357221366099,95960.8310986921,2020-08-21,2024-08-12,4.0,Delivered,Rail,V640,,Van,R303,4527.669155469163,579.5517679876584,Hub C,South Hub,Mr. Khan,Medium,Credt,Yes,,Check packaging
S186535,O42597,C4449,Fatima Noor,john@example.com,+918378531421,Mumbai,UK,,400001.0,P4524,,Electronics,6.972633502035312,4.0,833.9464516195411,194596.3121840462,2020-09-02,2022-08-30,1.0,Delivered,Air,V316,Mr. Rao,Cargo,R413,6663.056267014754,1666.8263383197436,Warehouse B,North Hub,Mr. Patel,,Cash,,Not Returned,
S329841,O99788,C2685,Li Wei,jane@,+916288114511,Bangalore,U.K.,East,600001.0,P7796,Tablet,Food,30.809070032750384,7.0,2445.1136839385704,171743.22888578053,2022-10-13,2025-03-31,11.0,In Transit,Rail,V426,Mrs. Patel,,R347,7652.798285852741,738.6984001823912,,North Hub,Mr. Khan,Medium,Cash,No,,
S391059,O17878,C2724,,amit@gmail.com,+919018901069,Chennai,UK,East,110001.0,P6522,Tablet,Accessories,49.770102556071386,11.0,440.30270132459583,191096.88251139285,2022-05-02,2024-06-14,2.0,delayed,Ship,V971,Mrs. Patel,,R345,1320.6811082606414,333.7242436247887,Warehouse A,Central,,,Online,Yes,Returned,Handle with care
S140209,O81273,C6416,Amit Kumar,jane@,+918346860254,Mumbai,UK,South,110001.0,P6470,,Food,37.766741825312565,19.0,3016.4933319896995,197133.6253956152,2023-11-17,2021-07-10,2.0,delayed,Air,V953,Mr. Lee,Van,R952,5625.156091417433,826.8818712012421,Hub C,Central,,Low,Card,,Not Returned,Check packaging
S137606,O45637,C8069,michael brown,jane@,+916576548156,mumbai,india,,400001.0,P2638,Laptop,Clothing,3.029203111037471,3.0,1131.194486882145,38876.644399990495,2023-11-28,2023-10-17,-2.0,Delivered,Air,V561,Mrs. Patel,Cargo,R474,2530.987075191979,643.2002564090315,,Central,Mr. Patel,Medium,Online,,Pending,Delayed delivery
S516663,O17284,C5131,Li Wei,john@example.com,+918043510507,mumbai,india,East,,P2010,,Furniture,14.379639134878163,3.0,795.7657041279592,32793.98709345699,2024-07-10,2023-03-02,4.0,Delivered,Road,V777,Mrs. Patel,Cargo,R119,3732.107672092139,642.5127504541197,,,,,,Yes,Returned,Check packaging
S388047,O35175,C1552,John Doe,john@example.com,+918748426560,Chennai,,,,P5288,Tablet,Food,54.49826027424572,1.0,4217.694349370825,140528.58311623166,2023-08-24,2023-07-21,0.0,DELAYED,,V678,Mr. Lee,,R168,8916.361692792909,1601.3773331675338,,,Mr. Patel,Low,Online,No,Not Returned,Handle with care
S616101,O45741,C5235,,john@example.com,+916927120450,Bangalore,india,,400001.0,P3483,,Electronics,20.367541324756793,10.0,4624.872973105552,131384.30717858748,2020-01-26,2023-01-10,9.0,In Transit,Rail,V248,,Bike,R718,3978.506822396121,1858.3740533142131,Warehouse A,,Ms. Verma,,Online,,Pending,
S971555,O50316,C2843,,,+918557909430,Mumbai,us,South,400001.0,P8857,Headphones,Clothing,1.0494506537984387,13.0,2036.6726209806648,181861.21559136725,2022-11-23,2023-10-09,-2.0,In Transit,Rail,V311,Ms. Sharma,Cargo,R380,7561.095207931837,796.33515645962,Hub C,North Hub,Mr. Patel,Low,Credt,Yes,,Check packaging
S108316,O50964,C1176,Amit Kumar,amit@gmail.com,+917107863557,Delhi,U.K.,,400001.0,P4789,Headphones,Food,28.452983713894387,7.0,1470.172567114906,79017.03622621998,2022-08-02,2024-11-29,1.0,DELAYED,Ship,V188,Mr. Lee,Truck,R188,7015.422873397185,558.3356878130787,Warehouse A,South Hub,Ms. Verma,,Card,No,Not Returned,Check packaging
S540114,O75152,C3616,michael brown,amit@gmail.com,+917064025813,Chennai,USA,,,P5086,Laptop,Furniture,31.44274101070839,10.0,3437.707851730763,113440.86770462616,2022-09-02,2021-08-01,13.0,Pending,Ship,V319,Mr. Rao,Truck,R185,3152.0057823294637,579.5517679876584,Warehouse A,South Hub,,Medium,Credt,No,Returned,
S646258,O24649,C4869,michael brown,,+917943446388,Delhi,USA,,400001.0,P3739,Charger,Clothing,78.62500815860486,10.0,2365.3517753308106,183930.7372013707,2023-04-19,2023-08-29,7.0,Delivered,Air,V783,Mr. Lee,Cargo,R613,9138.029149244574,1384.7745955000685,Warehouse A,Central,,,Debet,,Pending,Delayed delivery
S456284,O57664,C3369,,amit@gmail.com,+919393032604,,UK,West,560001.0,P2895,Charger,Clothing,98.69525019175147,17.0,866.0408676854231,94641.0785219888,2024-08-12,2025-07-09,12.0,Pending,Road,V686,,,R295,5625.156091417433,897.122186648256,Hub C,North Hub,,,Credt,,Not Returned,Delayed delivery
S887234,O69332,C9207,Jane Smith,,+918260546332,,us,South,,P9091,Laptop,Electronics,28.452983713894387,10.0,2700.135729141203,78649.69329941412,2020-06-05,2023-11-30,-3.0,,Ship,V695,Ms. Sharma,Cargo,R308,5527.842773988052,174.41347662778423,Hub C,South Hub,Ms. Verma,Medium,Card,,,
S172613,O53994,C7686,,,+918608113635,Chennai,,East,110001.0,P2199,Laptop,Furniture,52.246768107192175,11.0,1400.4722109570012,105894.7434817643,2020-06-18,2022-03-20,3.0,DELAYED,,V817,Mrs. Patel,Van,R172,7392.572989838913,1886.765690457728,Hub C,South Hub,Mr. Patel,,Online,No,,Handle with care
S777882,O80946,C9967,Li Wei,jane@,+916575276911,Chennai,UK,West,560001.0,P5741,Mobile,,61.37936302487676,5.0,1955.8260882103048,72897.15579025428,2023-06-06,2024-01-10,12.0,,Air,V659,Mr. Rao,Van,R333,1092.0050948894086,632.8260178130992,Warehouse A,,,,Debet,No,,Check packaging
S463156,O87455,C4927,Amit Kumar,john@example.com,+918126695147,Bangalore,India,South,400001.0,P6888,Tablet,Electronics,2.5481571824323437,8.0,1274.3561221595528,169264.584847676,2020-10-30,2022-11-03,5.0,Delivered,Road,V118,Mrs. Patel,Truck,R822,8641.039994658273,1800.3713819788738,,Central,Mr. Khan,Medium,Debet,Yes,,
S848581,O49528,C7474,Amit Kumar,jane@,+917582648191,Delhi,USA,North,110001.0,P7519,Headphones,Furniture,54.49826027424572,,523.4605678022331,61620.033408472336,2023-04-27,2022-06-21,7.0,,Air,V127,Ms. Sharma,Truck,R966,2321.3171458743936,1513.8522225386318,,North Hub,Mr. Patel,High,Credt,,Pending,Check packaging
S405542,O18503,C6194,Fatima Noor,john@example.com,+918190634389,Delhi,USA,North,110001.0,P6260,Mobile,Furniture,18.591584237106513,15.0,2445.1136839385704,3103.032580151137,2023-08-19,2025-10-09,-5.0,Delivered,Air,V527,Ms. Sharma,,R523,5675.666106406118,796.7421056073109,Hub C,,Ms. Verma,High,UPI,,Not Returned,Delayed delivery
S265831,O87052,C3079,John Doe,john@example.com,+916030896566,Mumbai,USA,West,400001.0,P9839,Tablet,,68.5811861379596,16.0,795.7657041279592,61620.033408472336,2023-10-25,2022-01-10,-5.0,Cancelled,Rail,V189,,Cargo,R369,8565.430963853194,738.6984001823912,Warehouse A,,Ms. Verma,Medium,Card,,,Check packaging
S128270,O19814,C3706,Fatima Noor,amit@gmail.com,+918131309386,mumbai,india,,600001.0,P9731,Mobile,Furniture,89.53532136755106,11.0,3437.707851730763,79017.03622621998,2020-11-23,2023-12-18,6.0,Delivered,Ship,V361,Mr. Lee,Truck,R122,8813.090633228108,1756.9267606299247,,North Hub,Mr. Patel,Medium,,,Returned,
S943187,O44954,C5044,Jane Smith,,+917715204803,mumbai,us,North,400001.0,P5422,Tablet,,12.028971422750406,8.0,1644.0594195786612,189268.7574281701,2021-10-23,2021-11-08,13.0,In Transit,Air,V222,Mr. Lee,Truck,R419,5242.289857164861,1678.0809125988496,,North Hub,Mr. Khan,Low,Credt,Yes,Not Returned,Check packaging
S506604,O41764,C9879,John Doe,jane@,+916441249976,mumbai,us,West,110001.0,P8820,Charger,,60.310943668449276,12.0,2501.315203724154,140528.58311623166,2022-08-13,2020-02-12,7.0,,Ship,V758,,Truck,R265,9895.221281762553,558.3356878130787,,,Ms. Verma,Low,Card,Yes,Not Returned,Delayed delivery
S107311,O42959,C8255,michael brown,jane@,+916725963023,Delhi,UK,South,,P1657,,Food,36.16733999015513,17.0,838.5720371470828,193935.3855746779,2025-08-24,2024-10-22,13.0,DELAYED,,V257,Mrs. Patel,Bike,R343,7464.9458462385355,1003.3030524525525,Hub C,Central,Ms. Verma,High,Card,No,Not Returned,Handle with care
S678109,O42338,C3068,,john@example.com,+916940098679,Bangalore,UK,East,400001.0,P3711,Headphones,Electronics,21.627741512488477,19.0,4932.496363399561,141044.88468966953,2021-04-18,2025-08-24,13.0,,Rail,V233,Mr. Lee,Van,R552,6919.232083134686,1886.765690457728,Warehouse B,,Mr. Patel,,Cash,No,,Check packaging
S733691,O14502,C5252,michael brown,jane@,+919836867670,,USA,West,600001.0,P3819,Mobile,,20.367541324756793,,3608.3771607748636,181861.21559136725,2020-04-20,2022-01-05,7.0,Pending,Air,V573,Mr. Lee,Truck,R734,5513.3751846654795,1070.479318614681,Hub C,North Hub,Ms. Verma,Medium,Credt,No,Not Returned,Check packaging
S431124,O60482,C6115,John Doe,jane@,+918118561018,mumbai,UK,North,110001.0,P4808,Headphones,Electronics,31.44274101070839,1.0,582.118253691674,13794.510437642093,2023-01-31,2021-05-18,13.0,delayed,Air,V262,Mr. Lee,Truck,R665,4582.846229073827,353.8337453324037,Warehouse B,South Hub,Mr. Patel,,,,Not Returned,Check packaging
S302125,O68385,C5413,Fatima Noor,john@example.com,+918300982386,Mumbai,india,West,400001.0,P9704,Charger,,20.272210312650156,10.0,4386.362714030262,193935.3855746779,2023-10-17,2020-11-29,13.0,Pending,Road,V475,Mr. Rao,Cargo,R997,9057.001815926433,1469.7482504896661,Hub C,,Mr. Khan,Low,Credt,Yes,Returned,Handle with care
S219942,O87969,C8729,Fatima Noor,,+919868835776,,UK,North,600001.0,P3154,Mobile,Furniture,49.63266183825688,16.0,3436.1508877561932,44976.48821164394,2021-08-17,2024-03-18,4.0,DELAYED,Ship,V693,,Bike,R266,3978.506822396121,1886.765690457728,Hub C,North Hub,Mr. Khan,High,Debet,No,,Delayed delivery
S666020,O67097,C8409,Li Wei,,+918062432614,Bangalore,india,South,,P4950,Charger,Clothing,29.47729944970517,4.0,3437.707851730763,167175.08618281968,2020-11-27,2022-12-11,1.0,DELAYED,,V501,,Cargo,R753,4713.974381356493,65.59446973231886,Warehouse B,North Hub,,Low,Credt,No,Not Returned,Handle with care
S386157,O86380,C7738,Amit Kumar,amit@gmail.com,+916902138091,Bangalore,us,West,560001.0,P8582,Mobile,Accessories,7.867442847541991,8.0,1206.7690414433216,183930.7372013707,2020-04-25,2020-08-04,-1.0,delayed,,V265,Mr. Lee,Cargo,R246,8607.49252558509,643.2002564090315,Hub C,,Mr. Patel,,Cash,,,Delayed delivery
S822117,O35896,C4677,,jane@,+917219317141,Bangalore,UK,West,,P4280,Mobile,Food,,13.0,911.0416179407564,183930.7372013707,2021-10-20,2020-07-01,3.0,,Air,V265,Mr. Rao,Van,R984,8607.49252558509,1229.7417935193005,,,,Low,Online,No,,
S637766,O50093,C2520,Li Wei,,+916482840321,Bangalore,us,,400001.0,P7966,,Food,73.03621322007824,13.0,547.4490582367825,141034.91640095037,2021-04-10,2022-11-14,13.0,DELAYED,Road,V284,Ms. Sharma,Bike,R316,7015.422873397185,643.2002564090315,Warehouse B,Central,Mr. Patel,Medium,Cash,No,Pending,Handle with care
S309184,O52237,C8594,michael brown,jane@,+918643813844,Mumbai,us,South,110001.0,P6659,Charger,Furniture,59.44524960177323,10.0,4140.753897801966,131061.78180224224,2020-07-18,2020-06-03,4.0,In Transit,Ship,V187,,,R689,976.3534421699961,1117.916775277942,,South Hub,Mr. Patel,High,Online,Yes,,
S781076,O15613,C7662,Amit Kumar,,+916807631812,mumbai,UK,East,400001.0,P4596,Tablet,Clothing,16.021454773452163,10.0,2880.640668942282,14882.343104953283,2024-12-25,2020-06-18,8.0,delayed,Rail,V330,,Van,R453,6330.570851172699,914.0718784944544,Warehouse B,North Hub,,Medium,Cash,No,Returned,
S258031,O87773,C3182,,amit@gmail.com,+916425370102,,India,,110001.0,P9597,Charger,Accessories,97.00603029011843,13.0,1428.488157411806,190827.3003922336,2024-08-04,2022-03-27,1.0,Pending,Air,V868,Mrs. Patel,Van,R444,5873.870748481539,1070.479318614681,Warehouse A,Central,Mr. Patel,Low,Cash,,Returned,Handle with care
S406454,O58910,C5663,,amit@gmail.com,+916036451318,Chennai,U.K.,East,400001.0,P4285,Charger,Electronics,45.878963429595075,13.0,911.0416179407564,38876.644399990495,2025-06-05,2020-10-08,13.0,Delivered,,V286,,Bike,R522,2868.259479580986,1010.9860429469974,,Central,,High,Cash,No,Pending,Handle with care
S211557,O73696,C3528,michael brown,john@example.com,+918823922699,Mumbai,U.K.,West,560001.0,P5442,Headphones,Food,61.37936302487676,7.0,1412.1114331677868,72897.15579025428,2021-08-30,2023-09-07,11.0,Cancelled,Rail,V606,Mr. Lee,Bike,R593,4988.932744170654,1335.386338333092,Warehouse B,Central,,,,,,
S615747,O49523,C9057,John Doe,,+917950903761,Delhi,UK,South,,P2356,Charger,Electronics,9.30500395416599,12.0,3887.72519106764,33976.37038038645,2021-04-27,2022-02-12,-5.0,Pending,,V838,,,R301,9138.029149244574,796.7421056073109,Hub C,Central,Ms. Verma,Low,Card,No,Not Returned,Handle with care
S736806,O62882,C3985,John Doe,amit@gmail.com,+917525705985,,U.K.,East,560001.0,P6763,Charger,Electronics,17.467150306885507,13.0,843.7059873305701,131061.78180224224,2024-06-09,2022-11-13,13.0,Delivered,Air,V844,,Truck,R138,4582.846229073827,1384.7745955000685,Warehouse A,,Ms. Verma,Low,Card,,Not Returned,Handle with care
S687473,O34468,C8576,Li Wei,john@example.com,+916216217503,Mumbai,U.K.,North,400001.0,P7923,Laptop,Clothing,33.4243534728386,15.0,2835.8378992808434,34984.629437934826,2021-12-25,2025-01-05,14.0,In Transit,Ship,V867,Mr. Rao,Cargo,R955,7652.798285852741,1843.1615920235856,,South Hub,Mr. Patel,Low,Cash,,,
S395556,O30514,C5686,Fatima Noor,jane@,+918672053964,Bangalore,,North,,P6438,,Clothing,36.95300340772233,12.0,2445.1136839385704,129249.4448283645,2025-09-08,2023-11-09,7.0,Delivered,,V328,Mr. Lee,Truck,R142,9534.073322592092,309.92670108277554,Hub C,South Hub,Mr. Patel,Low,Online,Yes,Returned,Delayed delivery
S225672,O86138,C8833,Fatima Noor,,+919436191561,,USA,West,,P7457,Headphones,,12.028971422750406,13.0,523.4605678022331,131384.30717858748,2024-12-26,2022-10-14,12.0,delayed,Ship,V317,Mr. Rao,Cargo,R627,8641.039994658273,643.2002564090315,Warehouse A,,Ms. Verma,Medium,,Yes,,
S606071,O88073,C7619,Amit Kumar,amit@gmail.com,+918185613802,Chennai,us,West,600001.0,P8971,Charger,,1.0494506537984387,11.0,2700.135729141203,190358.3469061544,2020-01-31,2023-04-12,2.0,,Road,V235,,Truck,R981,7133.883833079126,1678.0809125988496,Hub C,,Ms. Verma,Medium,,Yes,Not Returned,
S463794,O63149,C5608,Jane Smith,jane@,+917668182544,Bangalore,U.K.,South,600001.0,P4980,Charger,Clothing,30.772103174474005,-1.0,4886.341830401388,181861.21559136725,2021-12-06,2024-12-17,-2.0,Pending,Road,V240,Ms. Sharma,,R170,5242.289857164861,738.6984001823912,Warehouse B,South Hub,Ms. Verma,Low,UPI,No,Not Returned,
S280579,O59813,C3085,Li Wei,jane@,+919821464679,Delhi,india,West,,P7962,Charger,Food,27.49922866150264,17.0,2700.135729141203,32793.98709345699,2024-01-22,2024-09-10,,In Transit,Rail,V260,Mr. Rao,Bike,R778,7599.699296509487,740.9701505086177,,,Ms. Verma,,Card,No,,
